순번,쉼터명칭,도로명주소,지번주소,시설유형,이용가능인원,운영시작일,개방시간,종료시간,경도,위도,연도,X좌표,Y좌표,자치구
832,일심어르신사랑방,서울특별시 강서구  방화대로  297-9  (방화동),서울특별시 강서구 방화동 217-159,노인시설,36,2023-11-15,10:00:00,17:00:00,126.8160064,37.566872,2024,183744.7973,551942.0037,강서구
833,방화11종합사회복지관경로당,서울특별시 강서구 개화동로21길 4,서울특별시 강서구 방화동 851,노인시설,25,2023-11-15,10:00:00,17:00:00,126.8053231,37.5701355,2024,182801.7139,552306.1162,강서구
834,내촌어르신사랑방,서울특별시 강서구  개화동로13길  12-8  (개화동),서울특별시 강서구 개화동 551-34,노인시설,22,2023-11-15,10:00:00,17:00:00,126.8016076,37.5774768,2024,182475.1966,553121.6033,강서구
835,방화 어르신사랑방,"서울특별시 강서구  개화동로23길  26 , 방화2동경로당 (방화동)",서울특별시 강서구 방화동 648-23,노인시설,32,2023-11-15,10:00:00,17:00:00,126.8070649,37.5666703,2024,182954.7997,551921.2015,강서구
836,개화어르신사랑방,"서울특별시 강서구 개화동 개화동로5길  3-66,  개화어르신사랑방 (개화동)",서울특별시 강서구 개화동 373-64,노인시설,30,2023-11-15,10:00:00,17:00:00,126.7987805,37.583069,2024,182226.7965,553742.8055,강서구
837,상사어르신사랑방,서울특별시 강서구 개화길 52,서울특별시 강서구 개화동 227,노인시설,64,2023-11-15,10:00:00,17:00:00,126.801554,37.586793,2024,182472.6461,554155.6068,강서구
838,방화9단지어르신사랑방,서울특별시 강서구 양천로11길 57,서울특별시 강서구 방화동 807,노인시설,12,2023-11-15,10:00:00,17:00:00,126.807839,37.5751143,2024,183025.1056,552858.2486,강서구
739,신월5동주민센터,서울특별시 양천구 화곡로4길 10,서울특별시 양천구 신월동 52-2,주민센터,50,2023-11-15,09:00:00,18:00:00,126.8271747,37.538571,2024,184725.7043,548799.0545,양천구
740,수명(신월5동구립)경로당,서울특별시 양천구 화곡로5길 23,서울특별시 양천구 신월동 13-1,노인시설,30,2023-11-15,09:00:00,18:00:00,126.8287433,37.5415518,2024,184864.9398,549129.6337,양천구
741,신양(구립)경로당,서울특별시 양천구 남부순환로33길 38,서울특별시 양천구 신월동 73-2,노인시설,30,2023-11-15,09:00:00,18:00:00,126.83146,37.5383188,2024,185104.3891,548770.376,양천구
742,강월경로당,서울특별시 양천구 남부순환로82길 29,서울특별시 양천구 신월동 1004,노인시설,10,2023-11-15,09:00:00,18:00:00,126.8365574,37.5153852,2024,185550.4762,546224.2341,양천구
743,신월6동주민센터,서울 양천구 신월동 1078-1,서울특별시 양천구 신월동 581-3,주민센터,50,2023-11-15,09:00:00,18:00:00,126.8451405,37.5179403,2024,186309.7524,546506.5346,양천구
744,신월문화체육센터,서울특별시 양천구 지양로 37,서울특별시 양천구 신월동 987,기타,70,2023-11-15,06:00:00,22:00:00,126.8349481,37.519738,2024,185409.0497,546707.5888,양천구
747,신월7동주민센터,서울특별시 양천구 지양로14길 16,서울특별시 양천구 신월동 924-4,주민센터,60,2023-11-15,09:00:00,18:00:00,126.8331912,37.5240841,2024,185254.5911,547190.2258,양천구
748,늘푸른(신월7동구립)경로당,서울특별시 양천구 지양로10길 5,서울특별시 양천구 신월동 922-1,노인시설,44,2023-11-15,09:00:00,18:00:00,126.8335216,37.5230734,2024,185283.599,547077.9989,양천구
749,신월약수(구립)경로당,서울특별시 양천구 지양로11길 16-16 ,서울특별시 양천구 신월동 936,노인시설,31,2023-11-15,09:00:00,18:00:00,126.8307642,37.5218261,2024,185039.6004,546939.9991,양천구
750,금실(구립)경로당,서울특별시 양천구 지양로 21,서울특별시 양천구 신월동 985,노인시설,27,2023-11-15,09:00:00,18:00:00,126.8371878,37.5184618,2024,185606.7991,546565.6015,양천구
751,한울(구립)경로당,서울특별시 양천구 지양로7길 27-5 ,서울특별시 양천구 신월동 956,노인시설,39,2023-11-15,09:00:00,18:00:00,126.8322799,37.5198605,2024,185173.199,546721.602,양천구
752,지양(구립)경로당,서울특별시 양천구 지양로17길 15,서울특별시 양천구 신월동 331-104,노인시설,25,2023-11-15,09:00:00,18:00:00,126.8281876,37.5226585,2024,184811.9982,547032.798,양천구
753,신정1동주민센터,서울특별시 양천구 중앙로32길 1,서울특별시 양천구 신정동 1051-11,주민센터,200,2023-11-15,09:00:00,18:00:00,126.8542637,37.5185712,2024,187116.3916,546575.2681,양천구
754,구립양명경로당,서울특별시 양천구 중앙로36길 6,서울특별시 양천구 신정동 1050-3,노인시설,50,2023-11-15,09:00:00,18:00:00,126.854341,37.519558,2024,187123.3947,546684.78,양천구
755,구립남부법마을경로당,서울특별시 양천구 은행정로6길 23,서울특별시 양천구 신정동 1017-5,노인시설,54,2023-11-15,09:00:00,18:00:00,126.8621664,37.5217873,2024,187815.5418,546931.1621,양천구
756,신정2동주민센터,서울특별시 양천구 목동동로 154,서울특별시 양천구 신정동 329-9,주민센터,15,2023-11-15,09:00:00,18:00:00,126.8706087,37.5192107,2024,188561.4461,546644.1318,양천구
757,단산(구립)경로당,서울특별시 양천구 신목로 58-12 ,서울특별시 양천구 신정동 296-119,노인시설,38,2023-11-15,09:00:00,18:00:00,126.8739968,37.5201694,2024,188861.1063,546750.1289,양천구
758,양천중앙도서관,서울특별시 양천구 신정로7길 81,서울특별시 양천구 신정동 1319-5,기타,116,2023-11-15,09:00:00,22:00:00,126.8338645,37.513747,2024,185312.0829,546042.8315,양천구
759,신정3동주민센터,서울특별시 양천구 중앙로 209,서울특별시 양천구 신정동 1263,주민센터,300,2023-11-15,09:00:00,18:00:00,126.8548296,37.515155,2024,187165.8341,546196.0354,양천구
760,꽃사슴(신정3동구립)경로당,서울특별시 양천구 중앙로29길 108-15 ,서울특별시 양천구 신정동 1195,노인시설,20,2023-11-15,09:00:00,18:00:00,126.8485338,37.5216376,2024,186610.3956,546916.4003,양천구
761,다락골(구립)경로당,서울특별시 양천구 중앙로25길 33,서울특별시 양천구 신정동 521-26,노인시설,50,2023-11-15,09:00:00,18:00:00,126.850354,37.515313,2024,186770.1848,546214.1914,양천구
762,개울건강도서관,서울특별시 양천구 중앙로52길 56,서울특별시 양천구 신정동 915-2,기타,10,2023-11-15,09:00:00,22:00:00,126.8565989,37.5259752,2024,187324.0844,547396.7027,양천구
763,신정4동주민센터,서울특별시 양천구 오목로34길 5,서울특별시 양천구 신정동 949-5,주민센터,40,2023-11-15,09:00:00,18:00:00,126.855721,37.524514,2024,187246.2338,547234.6463,양천구
764,양목(신정4동구립)경로당,서울특별시 양천구 오목로46길 9,서울특별시 양천구 신정동 990-1,노인시설,60,2023-11-15,09:00:00,18:00:00,126.8619169,37.5249156,2024,187793.9957,547278.3969,양천구
765,양정(신정4동구립)경로당,서울특별시 양천구 은행정로7길 42,서울특별시 양천구 신정동 975-30,노인시설,60,2023-11-15,09:00:00,18:00:00,126.8548363,37.5220023,2024,187167.5991,546955.9991,양천구
766,양동(구립)경로당,서울특별시 양천구 신정중앙로2길 10-13 ,서울특별시 양천구 신정동 937-4,노인시설,70,2023-11-15,09:00:00,18:00:00,126.8507678,37.5268554,2024,186808.8,547495.1958,양천구
767,청솔(구립)경로당,서울특별시 양천구 중앙로52길 73,서울특별시 양천구 신정동 910-9,노인시설,40,2023-11-15,09:00:00,18:00:00,126.8586198,37.526429,2024,187502.7973,547446.7984,양천구
768,서부(구립)경로당,서울특별시 양천구 신정중앙로17길 15,서울특별시 양천구 신정동 882-11,노인시설,60,2023-11-15,09:00:00,18:00:00,126.8599422,37.5283083,2024,187620.0005,547655.2026,양천구
769,영어특성화도서관,서울특별시 양천구 목동동로 81,서울특별시 양천구 신정동 322-11,기타,30,2023-11-15,09:00:00,22:00:00,126.8638569,37.5159575,2024,187964.0453,546283.9097,양천구
770,양천구민체육센터,서울특별시 양천구 목동동로 87,서울특별시 양천구 신정동 322-10,기타,100,2023-11-15,06:00:00,22:00:00,126.8642217,37.5164149,2024,187996.3693,546334.6288,양천구
771,신정6동주민센터,서울특별시 양천구 목동서로 353,서울특별시 양천구 신정동 322-9,주민센터,50,2023-11-15,09:00:00,18:00:00,126.864439,37.5170705,2024,188015.6848,546407.3644,양천구
772,갈산도서관,서울특별시 양천구 목동남로4길 48-6 ,서울특별시 양천구 신정동 337-9,기타,28,2023-11-15,09:00:00,22:00:00,126.8673652,37.5088982,2024,188273.098,545499.9737,양천구
773,목동2차 우성(1단지)경로당,서울특별시 양천구 목동남로4길 6-46 ,서울특별시 양천구 신정동 337-2,노인시설,59,2023-11-15,09:00:00,18:00:00,126.8648516,37.5065937,2024,188050.4907,545244.5198,양천구
774,양천어르신종합복지관,서울특별시 양천구 목동로3길 106,서울특별시 양천구 신정동 325-3,복지회관,18,2023-11-15,09:00:00,18:00:00,126.8586124,37.5104415,2024,187499.4765,545672.3872,양천구
775,신정7동주민센터,서울특별시 양천구 목동동로 37,서울특별시 양천구 신정동 324-5,주민센터,30,2023-11-15,09:00:00,18:00:00,126.8596756,37.5143857,2024,187594.1302,546110.0028,양천구
776,갈산(구립)경로당,서울특별시 양천구 목동남로 58-4 ,서울특별시 양천구 신정동 210-16,노인시설,26,2023-11-15,09:00:00,18:00:00,126.8659115,37.5092024,2024,188144.6172,545533.9182,양천구
777,오금(구립)경로당,서울특별시 양천구 목동남로2길 50-5 ,서울특별시 양천구 신정동 190-2,노인시설,59,2023-11-15,09:00:00,18:00:00,126.8637743,37.5063319,2024,187955.1962,545215.6007,양천구
778,염창어르신사랑방,서울특별시 강서구 양천로73길 36,서울특별시 강서구 염창동 183,노인시설,15,2023-11-15,10:00:00,17:00:00,126.873668,37.551988,2024,188836.7839,550281.6439,강서구
779,염창강변어르신사랑방,서울특별시 강서구 양천로77길 58-25,서울특별시 강서구 염창동 114-2,노인시설,23,2023-11-15,10:00:00,17:00:00,126.8758,37.5515,2024,189025.1047,550227.2306,강서구
780,증미 어르신사랑방,서울특별시 강서구  양천로  603-7  (염창동),서울특별시 강서구 염창동 241-15,노인시설,19,2023-11-15,10:00:00,17:00:00,126.8656945,37.5556945,2024,188132.8,550693.9981,강서구
781,등서 어르신사랑방,서울특별시 강서구  화곡로68길  8   (등촌동),서울특별시 강서구 등촌동 639-2,노인시설,25,2023-11-15,10:00:00,17:00:00,126.8547,37.5592,2024,187161.9297,551084.5121,강서구
782,등촌어르신사랑방,서울특별시 강서구  화곡로66길  186-12  (등촌동),서울특별시 강서구 등촌동 645-28,노인시설,28,2023-11-15,10:00:00,17:00:00,126.8624,37.5537,2024,187841.3746,550473.0532,강서구
783,능안 어르신사랑방,서울특별시 강서구  등촌로39마길  3   (등촌동),서울특별시 강서구 등촌동 517-1,노인시설,12,2023-11-15,10:00:00,17:00:00,126.8599,37.5466,2024,187619.2949,549685.3643,강서구
784,등촌11단지어르신사랑방,서울특별시 강서구 공항대로43길 39,서울특별시 강서구 등촌동 705-6,노인시설,33,2023-11-15,10:00:00,17:00:00,126.8491343,37.5591627,2024,186670.1619,551081.147,강서구
785,등촌9종합사회복지관푸른경로당,서울특별시 강서구 화곡로63가길 92,서울특별시 강서구 등촌동 704,노인시설,94,2023-11-15,10:00:00,17:00:00,126.8496814,37.5619502,2024,186718.9961,551390.4494,강서구
786,등촌7단지어르신사랑방,서울특별시 강서구 공항대로43길 104,서울특별시 강서구 등촌동 707,노인시설,15,2023-11-15,10:00:00,17:00:00,126.8522269,37.5603662,2024,186943.6208,551214.2873,강서구
787,등촌6단지어르신사랑방,서울특별시 강서구 화곡로63가길 18,서울특별시 강서구 등촌동 705,노인시설,19,2023-11-15,10:00:00,17:00:00,126.8481955,37.5596007,2024,186587.2921,551129.8934,강서구
788,등촌4단지어르신사랑방,서울특별시 강서구 공항대로39길 59,서울특별시 강서구 등촌동 690,노인시설,37,2023-11-15,10:00:00,17:00:00,126.8437672,37.561476,2024,186196.3748,551338.6709,강서구
789,등촌주공1단지어르신사랑방,"서울특별시 강서구  강서로68길  36   (등촌동, 등촌1,2단지주공아파트)",서울특별시 강서구 등촌동 687,노인시설,42,2023-11-15,10:00:00,15:00:00,126.8426,37.5648,2024,186093.867,551707.7682,강서구
270,청운경로당,서울특별시 중랑구 봉화산로30길 69-3,서울특별시 중랑구 상봉동 305-1,노인시설,40,2023-11-15,09:00:00,18:00:00,127.0853871,37.5990858,2024,207540.4046,555504.8834,중랑구
790,곰달래어르신사랑방,서울특별시 강서구  월정로20길  38   (화곡동),서울특별시 강서구 화곡동 922-10,노인시설,18,2023-11-15,10:00:00,17:00:00,126.8407,37.5296,2024,185919.3843,547801.2721,강서구
791,공원어르신사랑방,서울특별시 강서구  가로공원로77길  30   (화곡동),서울특별시 강서구 화곡동 379-32,노인시설,49,2023-11-15,10:00:00,17:00:00,126.8385211,37.5380261,2024,185728.3957,548736.7947,강서구
792,구립예촌 어르신사랑방,서울특별시 강서구  곰달래로  83-1  (화곡동),서울특별시 강서구 화곡동 425-9,노인시설,75,2023-11-15,10:00:00,17:00:00,126.8421262,37.5304338,2024,186045.6023,547893.6011,강서구
793,골안말 어르신사랑방,서울특별시 강서구  곰달래로45길  17   (화곡동),서울특별시 강서구 화곡동 865-1,노인시설,30,2023-11-15,10:00:00,17:00:00,126.8562,37.5332,2024,187290.0496,548198.6203,강서구
794,하마터 어르신사랑방,서울특별시 강서구  곰달래로36길  22   (화곡동),서울특별시 강서구 화곡동 883-3,노인시설,19,2023-11-15,10:00:00,17:00:00,126.8537526,37.53011,2024,187073.1996,547856.0018,강서구
795,수명 어르신사랑방,서울특별시 강서구  화곡로15길  18   (화곡동),서울특별시 강서구 화곡동 1044-31,노인시설,18,2023-11-15,13:00:00,17:00:00,126.8343421,37.5408387,2024,185359.6028,549049.6017,강서구
796,푸른 어르신사랑방,서울특별시 강서구  강서로45다길  74   (화곡동),서울특별시 강서구 화곡동 1016-34,노인시설,39,2023-11-15,10:00:00,17:00:00,126.8347278,37.5444684,2024,185394.398,549452.3948,강서구
797,태영방송인(아)어르신사랑방,서울특별시 강서구 등촌로13자길 74,서울특별시 강서구 화곡동 1140,노인시설,28,2023-11-15,10:00:00,17:00:00,126.8535411,37.5374633,2024,187055.776,548672.1573,강서구
798,무지개 어르신사랑방,서울특별시 강서구  곰달래로57가길  19   (화곡동),서울특별시 강서구 화곡동 810-6,노인시설,103,2023-11-15,10:00:00,17:00:00,126.8608185,37.5340397,2024,187698.3999,548291.2026,강서구
640,증산할머니경로당,서울특별시 은평구 증산로9길 25,서울특별시 은평구 증산동 189-68,노인시설,10,2023-11-15,09:00:00,18:00:00,126.908018,37.585888,2024,191875.7751,554040.6252,은평구
641,증산제2경로당,서울특별시 은평구 증산로9길 6-17 ,서울특별시 은평구 증산동 166-21,노인시설,15,2023-11-15,09:00:00,18:00:00,126.909827,37.585378,2024,192035.4991,553983.8661,은평구
